Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Total Precipitation (high resolution)  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd]
2015,8,26,1,0,16.7,0,7.15,130.91
2015,8,26,2,0,16.12,0,7.49,125.22
2015,8,26,3,0,15.65,0,7.59,121.43
2015,8,26,4,0,14.92,0,7.29,110.22
2015,8,26,5,0,13.61,0,7.17,107.53
2015,8,26,6,0,12.69,0,7.86,105.95
2015,8,26,7,0,12.64,0,9.23,110.56
2015,8,26,8,0,13.29,0,9.69,111.8
2015,8,26,9,0,15.88,0,11.84,109.54
2015,8,26,10,0,18.9,0,13.21,107.45
2015,8,26,11,0,22.02,0,14.58,110.22
2015,8,26,12,0,24.06,0,16.26,117.7
2015,8,26,13,0,25.15,0,16.38,123.34
2015,8,26,14,0,26.02,0,16.61,119.9
2015,8,26,15,0,26.85,0,16.68,122.66
2015,8,26,16,0,27.38,0,16.78,125.39
2015,8,26,17,0,27.59,0,16.32,131.42
2015,8,26,18,0,27.41,0,16.3,136.79
2015,8,26,19,0,26.7,0,15.02,135.97
2015,8,26,20,0,25.04,0,13.78,130.76
2015,8,26,21,0,21.47,0,13.49,133.92
2015,8,26,22,0,18.78,0,13.49,136.08
2015,8,26,23,0,17.48,0,12.48,136.17
2015,8,27,0,0,17.74,0,11.81,142.43
2015,8,27,1,0,19.88,0,10.2,137.86
2015,8,27,2,0,20.76,0,7.39,133.03
2015,8,27,3,0,19.62,0,7.1,120.47
2015,8,27,4,0,18.42,0,9.9,109.09
2015,8,27,5,0,18.25,0,10.97,113.2
2015,8,27,6,0,17.74,0,9.98,115.64
2015,8,27,7,0,16.76,0,9.35,105.64
2015,8,27,8,0,15.92,0,8.29,92.49
2015,8,27,9,0,17.71,0,9.03,94.57
2015,8,27,10,0,21.34,0,9.75,94.24
2015,8,27,11,0,23.81,0,9.37,92.2
2015,8,27,12,0,25.73,0,9.72,90
2015,8,27,13,0,27.16,0,6.73,74.48
2015,8,27,14,0,29.99,0,19.67,203.75
2015,8,27,15,0,30.36,0,11.73,252.12
2015,8,27,16,0,28.96,0,14.77,316.97
2015,8,27,17,0,29.49,0,6.13,319.76
2015,8,27,18,0,29.65,0,1.8,36.87
2015,8,27,19,0,29.05,0,5.8,97.13
2015,8,27,20,0,27.93,0,7.07,104.74
2015,8,27,21,0,26.01,0,9.57,160.2
2015,8,27,22,0,23.44,0,13.9,196.56
2015,8,27,23,0,24.57,0,15.28,214.44
2015,8,28,0,0,24.48,0,15.27,225
2015,8,28,1,0,23.68,0,11.75,229.97
2015,8,28,2,0,23.26,0,6.7,216.25
2015,8,28,3,0,22.53,0,3.98,174.81
2015,8,28,4,0,21.44,0,6.37,137.29
2015,8,28,5,0,21.08,0,5.6,135
2015,8,28,6,0,21.34,0,8.22,118.81
2015,8,28,7,0,21.8,0,10.16,112.93
2015,8,28,8,0,21.58,0,8.91,104.04
2015,8,28,9,0,22.01,0,9.18,101.31
2015,8,28,10,0,24.39,0,7.95,95.19
2015,8,28,11,0,26.03,0,0.36,90
2015,8,28,12,0,27.74,0,7.92,270
2015,8,28,13,0,29.22,0,12.25,268.32
2015,8,28,14,0,29.96,0,6.12,270
2015,8,28,15,0,30.62,0,4.68,270
2015,8,28,16,0,30.93,0,4.9,287.1
2015,8,28,17,0,30.93,0,6.12,298.07
2015,8,28,18,0,30.59,0,6.12,298.07
2015,8,28,19,0,30.01,0,5.6,315
2015,8,28,20,0,28.84,0,6.21,349.99
2015,8,28,21,0,27.73,0,4.74,8.75
2015,8,28,22,0,26.46,0,1.8,53.13
2015,8,28,23,0,25.49,0,1.14,108.43
2015,8,29,0,0,24.41,0,1.44,180
2015,8,29,1,0,23.73,0,1.02,225
2015,8,29,2,0,23.06,0,1.14,288.43
2015,8,29,3,0,22.1,0,2.1,300.96
2015,8,29,4,0,20.72,0,2.41,296.57
2015,8,29,5,0,19.55,0,2.31,308.66
2015,8,29,6,0,18.82,0,1.8,323.13
2015,8,29,7,0,18.16,0,2.52,360
2015,8,29,8,0,18.78,0,1.84,348.69
2015,8,29,9,0,20.73,0,1.14,18.43
2015,8,29,10,0,23.05,0,3.62,84.29
2015,8,29,11,0,25.82,0,5.76,90
2015,8,29,12,0,28.15,0,7.56,90
2015,8,29,13,0,29.73,0,8.28,90
2015,8,29,14,0,30.34,0,7.86,74.05
2015,8,29,15,0,31.18,0,7.29,69.78
2015,8,29,16,0,31.62,0,6.61,60.64
2015,8,29,17,0,31.69,0,6.49,56.31
2015,8,29,18,0,31.65,0,6.29,76.76
2015,8,29,19,0,31.3,0,7.17,107.53
2015,8,29,20,0,29.95,0,6.62,112.38
2015,8,29,21,0,28.71,0,6.21,100.01
2015,8,29,22,0,27,0,5.35,109.65
2015,8,29,23,0,25.76,0,4.33,131.63
2015,8,30,0,0,25.35,0,4.35,155.56
2015,8,30,1,0,24.93,0,4.55,161.57
2015,8,30,2,0,24.13,0,4.02,169.7
2015,8,30,3,0,23.45,0,3.6,180
2015,8,30,4,0,22.16,0,5,210.26
2015,8,30,5,0,22.27,0,5.51,191.31
2015,8,30,6,0,22.68,0,5.01,158.96
2015,8,30,7,0,22.69,0,6.37,132.71
2015,8,30,8,0,22.97,0,6.37,132.71
2015,8,30,9,0,23.79,0,3.32,130.6
2015,8,30,10,0,25.73,0,3.88,291.8
2015,8,30,11,0,27.85,0,7.09,293.96
2015,8,30,12,0,29.2,0,5.8,299.74
2015,8,30,13,0,30.32,0,4.61,321.34
2015,8,30,14,0,31.7,0,11.09,283.13
2015,8,30,15,0,32.13,0,9.79,287.1
2015,8,30,16,0,32.33,0,8.43,289.98
2015,8,30,17,0,32.29,0,6.83,288.43
2015,8,30,18,0,31.99,0,5.59,284.93
2015,8,30,19,0,31.33,0,3.76,286.7
2015,8,30,20,0,30.27,0,1.48,284.04
2015,8,30,21,0,29.37,0,0.8,153.43
2015,8,30,22,0,27.94,0,4.2,149.04
2015,8,30,23,0,26.36,0,5.4,143.13
2015,8,31,0,0,25.14,0,5.69,145.3
2015,8,31,1,0,24.14,0,5.4,143.13
2015,8,31,2,0,23.53,0,4.84,138.01
2015,8,31,3,0,22.88,0,1.94,158.2
2015,8,31,4,0,22.36,0,1.44,180
2015,8,31,5,0,22.19,0,4.07,135
2015,8,31,6,0,21.92,0,6.13,130.24
2015,8,31,7,0,21.56,0,7.65,131.19
2015,8,31,8,0,20.81,0,8.85,116.57
2015,8,31,9,0,22.17,0,9.18,101.31
2015,8,31,10,0,24.83,0,13.56,100.71
2015,8,31,11,0,26.91,0,14.62,99.93
2015,8,31,12,0,28.83,0,11.17,110.77
2015,8,31,13,0,30.52,0,7.17,162.47
2015,8,31,14,0,30.81,0,1.48,14.04
2015,8,31,15,0,31.59,0,0,180
2015,8,31,16,0,31.98,0,1.94,158.2
2015,8,31,17,0,32.35,0,1.94,338.2
2015,8,31,18,0,31.89,0,5.4,323.13
2015,8,31,19,0,31.35,0,5.51,191.31
2015,8,31,20,0,27.89,0,12.37,188.37
2015,8,31,21,0,25.87,0,15.63,194.68
2015,8,31,22,0,24.49,0,13.32,181.55
2015,8,31,23,0,23.5,0,10.48,164.05
2015,9,1,0,0,23.82,0,10.95,170.54
2015,9,1,1,0,24.01,0,11.72,227.49
2015,9,1,2,0,23.48,0,19.93,249.93
2015,9,1,3,0,21.54,0,11.18,236.82
2015,9,1,4,0,20.8,0,4.02,206.57
2015,9,1,5,0,19.97,0,8.59,123.02
2015,9,1,6,0,19.08,0,9.89,123.11
2015,9,1,7,0,18.94,0,7.29,122.91
2015,9,1,8,0,19.18,0,5.96,115.02
2015,9,1,9,0,21.36,0,1.08,180
2015,9,1,10,0,23.94,0,9.39,265.6
2015,9,1,11,0,25.76,0,16.95,273.65
2015,9,1,12,0,25.36,0,23.51,258.52
2015,9,1,13,0,23.01,0,20.48,259.88
2015,9,1,14,0,25.57,0,19.49,258.27
2015,9,1,15,0,24.76,0.5,21.31,232.55
2015,9,1,16,0,21.77,1.2,38.34,235.71
2015,9,1,17,0,17.8,2,45.35,253.87
2015,9,1,18,0,17.33,1.7,21.35,275.81
2015,9,1,19,0,17.15,0,16.6,266.27
2015,9,1,20,0,17.43,0,17.29,267.61
2015,9,1,21,0,16.43,0,18.03,266.57
2015,9,1,22,0,15.87,0,19.45,272.12
2015,9,1,23,0,15.6,0,16.26,275.08
2015,9,2,0,0,14.87,0,11.21,275.53
2015,9,2,1,0,14.98,0,10.18,278.13
2015,9,2,2,0,14.71,0,8.76,279.46
2015,9,2,3,0,14.38,0,9.35,285.64
2015,9,2,4,0,13.84,0,9.26,283.5
2015,9,2,5,0,13.47,0,9.26,283.5
2015,9,2,6,0,13.58,0,7.86,285.95
2015,9,2,7,0,13.44,0,7.7,280.78
2015,9,2,8,0,13.97,0,8.09,290.85
2015,9,2,9,0,14.55,0,8.65,315
2015,9,2,10,0,14.94,0,9.34,332.45
2015,9,2,11,0,16.16,0,10.83,344.58
2015,9,2,12,0,17.32,0,13.76,353.99
2015,9,2,13,0,17.97,0,16.26,354.92
2015,9,2,14,0,21.2,0,3.67,11.31
2015,9,2,15,0,21.57,0,2.6,33.69
2015,9,2,16,0,21.67,0,2.41,63.43
2015,9,2,17,0,21.48,0,2.28,108.43
2015,9,2,18,0,21.17,0,3.1,144.46
2015,9,2,19,0,20.6,0,2.74,156.8
2015,9,2,20,0,20.09,0,2.81,140.19
2015,9,2,21,0,19.38,0,3.32,139.4
2015,9,2,22,0,18.61,0,3.62,174.29
2015,9,2,23,0,17.57,0,6.3,239.04
2015,9,3,0,0,16.33,0,9.79,252.9
2015,9,3,1,0,15.79,0,10.16,247.07
2015,9,3,2,0,15.76,0,5.09,225
2015,9,3,3,0,15.82,0,4.9,216.03
2015,9,3,4,0,15,0,6.13,220.24
2015,9,3,5,0,13.55,0,6.95,201.25
2015,9,3,6,0,13.07,0,7.28,188.53
2015,9,3,7,0,12.56,0,6.85,176.99
2015,9,3,8,0,13.8,0,3.83,138.81
2015,9,3,9,0,15.55,0,1.84,78.69
2015,9,3,10,0,16.45,0,0.51,45
2015,9,3,11,0,18.4,0,4.02,296.57
2015,9,3,12,0,19.32,0,5.35,317.73
2015,9,3,13,0,19.65,0,6.13,310.24
2015,9,3,14,0,18.6,0,8.37,295.46
2015,9,3,15,0,18.62,0.1,8.77,289.18
2015,9,3,16,0,19.1,0.3,7.52,286.7
2015,9,3,17,0,19.34,0,6.99,281.89
2015,9,3,18,0,19.23,0,7.64,278.13
2015,9,3,19,0,19.02,0,8.05,280.3
2015,9,3,20,0,18.47,0,8.23,293.2
2015,9,3,21,0,17.5,0,7.86,285.95
2015,9,3,22,0,16.43,0,6.49,273.18
2015,9,3,23,0,15.49,0,5.8,240.26
2015,9,4,0,0,14.03,0,7.42,202.83
2015,9,4,1,0,13.31,0,7.24,185.71
2015,9,4,2,0,13.15,0,6.13,176.63
2015,9,4,3,0,13.28,0,5.04,180
2015,9,4,4,0,13.31,0,5.09,188.13
2015,9,4,5,0,13.28,0,4.45,194.04
2015,9,4,6,0,13.12,0,4.2,210.96
2015,9,4,7,0,13.03,0,2.62,195.95
2015,9,4,8,0,13.41,0,0,180
2015,9,4,9,0,14.26,0,0.72,360
2015,9,4,10,0,15.9,0,2.31,321.34
2015,9,4,11,0,17.36,0,6.13,310.24
2015,9,4,12,0,18.06,0,7.9,300.07
2015,9,4,13,0,18.56,0,8.09,290.85
2015,9,4,14,0,20.54,0,11.3,292.48
2015,9,4,15,0,20.86,0,11.92,295.02
2015,9,4,16,0,21,0,12.78,302.35
2015,9,4,17,0,20.89,0,13.39,306.25
2015,9,4,18,0,20.15,0,12.77,310.43
2015,9,4,19,0,19.68,0,11.48,311.19
2015,9,4,20,0,18.78,0,11.61,330.26
2015,9,4,21,0,17.1,0,16.34,7.59
2015,9,4,22,0,15.8,0,11.97,6.91
2015,9,4,23,0,14.94,0,8.67,4.76
2015,9,5,0,0,14,0,6.16,353.29
2015,9,5,1,0,13.61,0,5.63,333.43
2015,9,5,2,0,12.73,0,6.88,317.12
2015,9,5,3,0,11.93,0,5.4,306.87
2015,9,5,4,0,11.65,0,4.69,327.53
2015,9,5,5,0,11.47,0,3.22,333.43
2015,9,5,6,0,11.44,0,2.1,300.96
2015,9,5,7,0,11.55,0,1.8,306.87
2015,9,5,8,0,12.33,0,2.62,285.95
2015,9,5,9,0,13.53,0,6.41,321.84
2015,9,5,10,0,14.39,0,10.81,330.02
2015,9,5,11,0,15.27,0,11.02,308.37
2015,9,5,12,0,16.54,0,11.44,298.18
2015,9,5,13,0,17.2,0,12.03,308.93
2015,9,5,14,0,18.06,0,15.14,298.39
2015,9,5,15,0,18.23,0,18.22,299.6
2015,9,5,16,0,18,0,18.08,305.27
2015,9,5,17,0,17.3,0,18.28,302.12
2015,9,5,18,0,17.33,0,16.75,298.22
2015,9,5,19,0,16.59,0,16.06,289.65
2015,9,5,20,0,15.34,0,13.49,279.21
2015,9,5,21,0,14.68,0,11.17,268.15
2015,9,5,22,0,14.65,0,12.61,271.64
2015,9,5,23,0,14.46,0,12.57,283.24
2015,9,6,0,0,14.17,0,10.82,273.81
2015,9,6,1,0,13.5,0,11.89,271.74
2015,9,6,2,0,13.26,0,11.97,263.09
2015,9,6,3,0,12.49,0,11.59,244.23
2015,9,6,4,0,11.51,0,11.59,233.84
2015,9,6,5,0,11.06,0.1,10,239.74
2015,9,6,6,0,11.67,0.1,9.57,250.2
2015,9,6,7,0,11.64,0.7,15.27,278.13
2015,9,6,8,0,10.94,0.5,16.55,315.88
2015,9,6,9,0,9.82,1,12.86,342.07
2015,9,6,10,0,10.52,1.2,7.99,352.23
2015,9,6,11,0,10.89,0.3,6.41,321.84
2015,9,6,12,0,12.19,0,7.64,315
2015,9,6,13,0,13.92,0,9.29,324.46
2015,9,6,14,0,15.45,0,15.14,342
2015,9,6,15,0,16.16,0,13.91,338.75
2015,9,6,16,0,16.58,0,15.26,340.71
2015,9,6,17,0,16.48,0,16.42,344.74
2015,9,6,18,0,16.07,0,15.68,350.75
2015,9,6,19,0,15.53,0,14.92,351.67
2015,9,6,20,0,14.86,0,13.76,353.99
2015,9,6,21,0,14.18,0,11.53,358.21
2015,9,6,22,0,13.75,0,9,360
2015,9,6,23,0,13.3,0,6.29,13.24
2015,9,7,0,0,12.79,0,3.6,53.13
2015,9,7,1,0,12.03,0,4.1,52.13
2015,9,7,2,0,11.64,0,4.83,63.43
2015,9,7,3,0,11.33,0,4.51,61.39
2015,9,7,4,0,10.27,0,3.42,71.57
2015,9,7,5,0,9.45,0,2.88,90
2015,9,7,6,0,8.82,0,1.94,111.8
2015,9,7,7,0,8.41,0,1.94,158.2
2015,9,7,8,0,8.86,0,1.84,191.31
2015,9,7,9,0,10.29,0,0.8,296.57
2015,9,7,10,0,11.96,0,3.88,338.2
2015,9,7,11,0,13.17,0,5.8,330.26
2015,9,7,12,0,14.45,0,6.92,332.1
2015,9,7,13,0,15.7,0,8.89,338.63
2015,9,7,14,0,17.8,0,14.51,352.87
2015,9,7,15,0,18.53,0,16.22,357.46
2015,9,7,16,0,18.64,0,18.37,357.75
2015,9,7,17,0,18.45,0,19.08,360
2015,9,7,18,0,18.03,0,18.73,2.2
2015,9,7,19,0,17.22,0,17.28,1.19
2015,9,7,20,0,15.72,0,14.4,1.43
2015,9,7,21,0,14.88,0,11.63,21.8
2015,9,7,22,0,14.71,0,9.29,35.54
2015,9,7,23,0,13.89,0,6.3,59.04
2015,9,8,0,0,12.88,0,6.12,90
2015,9,8,1,0,11.72,0,6.99,101.89
2015,9,8,2,0,10.8,0,5.51,101.31
2015,9,8,3,0,10.28,0,4.55,108.43
2015,9,8,4,0,9.73,0,2.6,123.69
2015,9,8,5,0,9.38,0,1.94,158.2
2015,9,8,6,0,9.22,0,2.88,180
2015,9,8,7,0,8.88,0,4.02,190.3
2015,9,8,8,0,9.25,0,2.31,218.66
2015,9,8,9,0,10.44,0,0.8,63.43
2015,9,8,10,0,12.47,0,4.1,52.13
2015,9,8,11,0,14.95,0,6.7,36.25
2015,9,8,12,0,16.64,0,7.42,14.04
2015,9,8,13,0,17.6,0,8.29,2.49
2015,9,8,14,0,20.35,0,7.39,43.03
2015,9,8,15,0,21.48,0,8.31,72.35
2015,9,8,16,0,21.96,0,10.74,76.43
2015,9,8,17,0,22.01,0,12.66,75.17
2015,9,8,18,0,21.54,0,12.31,74.74
2015,9,8,19,0,21.06,0,10.81,88.09
2015,9,8,20,0,19.32,0,10.48,105.95
2015,9,8,21,0,17.61,0,10.97,113.2
2015,9,8,22,0,15.62,0,11.3,112.48
2015,9,8,23,0,14.03,0,10.5,112.17
2015,9,9,0,0,12.47,0,8.05,116.57
2015,9,9,1,0,11.18,0,5.6,135
2015,9,9,2,0,10.28,0,4.9,143.97
2015,9,9,3,0,9.63,0,4.84,138.01
2015,9,9,4,0,9.11,0,4.33,138.37
2015,9,9,5,0,8.69,0,3.83,131.19
2015,9,9,6,0,8.2,0,3.6,126.87
2015,9,9,7,0,7.85,0,2.81,129.81
2015,9,9,8,0,8.36,0,0.36,90
2015,9,9,9,0,9.78,0,1.61,333.43
2015,9,9,10,0,12.04,0,2.19,9.46
2015,9,9,11,0,14.57,0,4.33,48.37
2015,9,9,12,0,18.12,0,9.61,77.01
2015,9,9,13,0,20.23,0,14.78,87.21
2015,9,9,14,0,21.16,0,14.4,88.57
2015,9,9,15,0,21.8,0,14.04,88.53
2015,9,9,16,0,21.94,0,15.94,96.48
2015,9,9,17,0,21.77,0,18.58,98.91
2015,9,9,18,0,21.14,0,19.91,102.53
2015,9,9,19,0,20.23,0,18.36,101.31
2015,9,9,20,0,18.69,0,16.1,100.3
2015,9,9,21,0,16.72,0,16.75,98.65
2015,9,9,22,0,15.36,0,17.94,100.41
2015,9,9,23,0,14.29,0,16.77,104.93
2015,9,10,0,0,13.21,0,13.1,110.92
2015,9,10,1,0,11.91,0,8.37,115.46
2015,9,10,2,0,10.57,0,3.83,138.81
2015,9,10,3,0,9.58,0,2.97,165.96
2015,9,10,4,0,9.02,0,2.6,146.31
2015,9,10,5,0,8.55,0,2.31,128.66
2015,9,10,6,0,8.14,0,2.6,146.31
2015,9,10,7,0,7.77,0,3.08,159.44
2015,9,10,8,0,8.47,0,1.08,180
2015,9,10,9,0,10.53,0,3.6,90
2015,9,10,10,0,12.99,0,5.94,75.96
2015,9,10,11,0,15.23,0,6.73,74.48
2015,9,10,12,0,17.14,0,6.61,60.64
2015,9,10,13,0,18.66,0,6.88,47.12
2015,9,10,14,0,20.2,0,14.47,84.29
2015,9,10,15,0,20.81,0,15.48,91.33
2015,9,10,16,0,20.92,0,17.11,98.47
2015,9,10,17,0,20.71,0,18.29,100.2
2015,9,10,18,0,20.21,0,18.71,101.09
2015,9,10,19,0,19.4,0,16.68,103.74
2015,9,10,20,0,18,0,14.69,101.31
2015,9,10,21,0,16.18,0,13.14,99.46
2015,9,10,22,0,14.16,0,11.28,106.7
2015,9,10,23,0,12.57,0,9.09,123.69
2015,9,11,0,0,11.4,0,8.16,131.42
2015,9,11,1,0,10.56,0,7.42,129.09
2015,9,11,2,0,9.9,0,7.42,129.09
2015,9,11,3,0,9.29,0,8.59,123.02
2015,9,11,4,0,8.97,0,9.18,115.56
2015,9,11,5,0,9.01,0,10.04,104.53
2015,9,11,6,0,9.24,0,12.76,106.39
2015,9,11,7,0,10.04,0,11.09,103.13
2015,9,11,8,0,10.3,0,12.41,106.86
2015,9,11,9,0,11.63,0,11.73,107.88
2015,9,11,10,0,14.44,0,8.31,107.65
2015,9,11,11,0,16.61,0,0.51,45
2015,9,11,12,0,18.78,0,1.3,326.31
2015,9,11,13,0,20.55,0,1.8,126.87
2015,9,11,14,0,21.78,0,0.8,296.57
2015,9,11,15,0,22.77,0,2.6,236.31
2015,9,11,16,0,23.36,0,6.64,257.47
2015,9,11,17,0,23.42,0,8.29,272.49
2015,9,11,18,0,23.11,0,6.99,281.89
2015,9,11,19,0,22.6,0,3.83,311.19
2015,9,11,20,0,21.99,0,4.32,90
2015,9,11,21,0,20.15,0,11.92,118.89
2015,9,11,22,0,19.15,0,12.56,117.3
2015,9,11,23,0,18.15,0.1,11.53,128.66
2015,9,12,0,0,16.45,0.1,10.46,139.18
2015,9,12,1,0,15.78,0.1,10.7,137.73
2015,9,12,2,0,15.37,0,10.23,140.71
2015,9,12,3,0,14.29,0,9.93,133.53
2015,9,12,4,0,14.08,0,10.32,119.25
2015,9,12,5,0,14.54,0,9.69,111.8
2015,9,12,6,0,14.62,0,9.69,111.8
2015,9,12,7,0,13.93,0,11.28,106.7
2015,9,12,8,0,13.92,0,10.83,105.42
2015,9,12,9,0,15.14,0,12.57,103.24
2015,9,12,10,0,17.72,0,14.04,112.62
2015,9,12,11,0,21.94,0,18.44,128.66
2015,9,12,12,0,22.3,0,19.17,129.67
2015,9,12,13,0,23.83,0,15.91,127.65
2015,9,12,14,0,26.6,0,9.26,193.5
2015,9,12,15,0,27.2,0,8.09,200.85
2015,9,12,16,0,27.49,0,5.82,248.2
2015,9,12,17,0,27.07,0,11.98,302.74
2015,9,12,18,0,26.16,0,12.26,310.24
2015,9,12,19,0,25.59,0,2.16,270
2015,9,12,20,0,23.59,0.2,18.36,270
2015,9,12,21,0,19.43,0.6,17.42,251.94
2015,9,12,22,0,18.84,0.9,6.29,293.63
2015,9,12,23,0,18.04,0.2,4.61,51.34
2015,9,13,0,0,18.07,0.9,3.98,95.19
2015,9,13,1,0,17.84,0.5,5.62,50.19
2015,9,13,2,0,17.04,0.3,8.56,337.75
2015,9,13,3,0,15.75,0.2,11.97,276.91
2015,9,13,4,0,16.16,0.1,6.13,183.37
2015,9,13,5,0,16.31,0.1,7.13,135
2015,9,13,6,0,15.78,0.1,8.65,106.93
2015,9,13,7,0,15.01,0,9.9,109.09
2015,9,13,8,0,15.53,0,12.43,112.11
2015,9,13,9,0,17.17,0,14.04,112.62
2015,9,13,10,0,19.13,0,15.79,114.23
2015,9,13,11,0,20.13,0,14.81,115.94
2015,9,13,12,0,21.21,0.2,11.92,118.89
2015,9,13,13,0,22.26,0.7,8.35,97.43
2015,9,13,14,0,21.25,0,22.86,116.16
2015,9,13,15,0,22.57,0,23.84,115.02
2015,9,13,16,0,23.74,0,21.18,121.8
2015,9,13,17,0,25,0,18.58,125.54
2015,9,13,18,0,25.78,0,11.75,152.65
2015,9,13,19,0,24.83,0,8.56,157.75
2015,9,13,20,0,23.28,0,8.59,146.98
2015,9,13,21,0,22.16,0,8.65,135
2015,9,13,22,0,20.88,0.5,6.12,208.07
2015,9,13,23,0,19.45,1.7,7.34,348.69
2015,9,14,0,0,18.45,0.9,6.15,20.56
2015,9,14,1,0,17.98,0.5,1.02,45
2015,9,14,2,0,17.52,0.8,6.49,93.18
2015,9,14,3,0,16.8,2.8,10.04,194.53
2015,9,14,4,0,15.67,2.1,4.68,270
2015,9,14,5,0,14.97,2.2,6.15,159.44
2015,9,14,6,0,15.26,5,7.97,108.43
2015,9,14,7,0,15.34,1,8.71,141.71
2015,9,14,8,0,15.8,0,9.09,146.31
2015,9,14,9,0,17.6,0,8.64,180
2015,9,14,10,0,20.38,0,14.65,242.18
2015,9,14,11,0,19.58,0.4,16.52,281.31
2015,9,14,12,0,20.48,0.4,14.66,245.32
2015,9,14,13,0,21.7,0.3,27.21,252.28
2015,9,14,14,0,20.27,0.5,19.34,245.82
2015,9,14,15,0,18.87,0,18.79,233.57
2015,9,14,16,0,18.75,0.9,19.49,244.86
2015,9,14,17,0,18.13,0,19.39,254.93
2015,9,14,18,0,16.89,0.4,23.44,266.48
2015,9,14,19,0,16.06,0,19.05,247.8
2015,9,14,20,0,14.92,0,13.71,240.07
2015,9,14,21,0,14.04,0,10.09,214.82
2015,9,14,22,0,13.48,0,8.77,199.18
2015,9,14,23,0,12.99,0,8.71,187.13
2015,9,15,0,0,12.92,0,7.49,215.22
2015,9,15,1,0,13.32,0,7.39,226.97
2015,9,15,2,0,13.14,0,7.65,221.19
2015,9,15,3,0,12.76,0,7.42,202.83
2015,9,15,4,0,11.81,0,7.75,201.8
2015,9,15,5,0,11.1,0,5.05,184.09
2015,9,15,6,0,10,0,9.73,128.99
2015,9,15,7,0,10.12,0,9.73,128.99
2015,9,15,8,0,11.67,0,8.05,153.43
2015,9,15,9,0,12.58,0,5.76,180
2015,9,15,10,0,13.53,0,5.09,171.87
2015,9,15,11,0,14.59,0,5.09,171.87
2015,9,15,12,0,17.2,0,12.32,263.29
2015,9,15,13,0,18.9,0,14.37,247.93
2015,9,15,14,0,19.23,0,8.05,280.3
2015,9,15,15,0,19.49,0,10.8,306.87
2015,9,15,16,0,18.94,0,8.59,303.02
2015,9,15,17,0,18.47,0,6.84,360
2015,9,15,18,0,18.67,0,10.74,50.44
2015,9,15,19,0,18.68,0,10.59,107.82
2015,9,15,20,0,17.88,0,14.97,99.69
2015,9,15,21,0,16.85,0,9.67,135
2015,9,15,22,0,16.39,0,8.65,135
2015,9,15,23,0,16.19,0,13.68,116.57
2015,9,16,0,0,15.87,0,18.51,116.57
2015,9,16,1,0,14.98,0,19.67,124.56
2015,9,16,2,0,14.39,0,21.98,121.61
2015,9,16,3,0,14.54,0,16.49,126.12
2015,9,16,4,0,14.36,0,12.39,125.54
2015,9,16,5,0,14.37,0,15.19,126.33
2015,9,16,6,0,14.3,0,16.87,123.69
2015,9,16,7,0,14.48,0,23.71,120.07
2015,9,16,8,0,14.88,0,20.52,127.87
2015,9,16,9,0,16.61,0,15.48,125.54
2015,9,16,10,0,17.94,0,14.02,131.88
2015,9,16,11,0,16.98,0,6.13,93.37
2015,9,16,12,0,17.11,0.2,18.92,111.19
2015,9,16,13,0,17.37,0.2,13.55,106.99
2015,9,16,14,0,22.21,0,16.28,125.1
2015,9,16,15,0,23.39,0,13.83,141.34
2015,9,16,16,0,26.86,0,16.26,207.7
2015,9,16,17,0,26.29,0,17.65,196.59
2015,9,16,18,0,26,0,15.58,186.63
2015,9,16,19,0,25.29,0,12.57,166.76
2015,9,16,20,0,23.81,0,11.25,140.19
2015,9,16,21,0,21.39,0,11.44,155.85
2015,9,16,22,0,19.58,0,11.28,163.3
2015,9,16,23,0,18.83,0,11.73,162.12
2015,9,17,0,0,17.11,0,10.5,157.83
2015,9,17,1,0,20.4,0,15.91,185.19
2015,9,17,2,0,20.41,0,19.39,201.8
2015,9,17,3,0,20.27,0,17.07,204.94
2015,9,17,4,0,20.15,0,14.37,202.07
2015,9,17,5,0,19.65,0,9.61,192.99
2015,9,17,6,0,18.9,0,2.6,326.31
2015,9,17,7,0,15.87,0,7.42,14.04
2015,9,17,8,0,16.14,4.7,8.37,64.54
2015,9,17,9,0,15.73,6.6,11.63,68.2
2015,9,17,10,0,14.94,4.8,12.31,52.13
2015,9,17,11,0,15,6.1,11.18,3.69
2015,9,17,12,0,14.9,5.7,8.65,343.07
2015,9,17,13,0,14.21,2.7,13.68,360
2015,9,17,14,0,14.12,0,20.89,271.97
2015,9,17,15,0,12.84,0.6,17.4,245.56
2015,9,17,16,0,13.2,1.8,16.66,173.8
2015,9,17,17,0,15.93,1.1,15.48,180
2015,9,17,18,0,16.17,0,16.39,199.23
2015,9,17,19,0,15.88,0,11.44,204.15
2015,9,17,20,0,13.91,0,7.99,187.77
2015,9,17,21,0,12.8,0,6.57,170.54
2015,9,17,22,0,13.1,0,6.29,156.37
2015,9,17,23,0,12.99,0,5.94,165.96
2015,9,18,0,0,12.19,0,5.51,168.69
2015,9,18,1,0,11.04,0,5.77,183.58
2015,9,18,2,0,10.56,0,8.67,184.76
2015,9,18,3,0,10.3,0,8.31,184.97
2015,9,18,4,0,10.01,0,7.92,180
2015,9,18,5,0,9.91,0,6.92,171.03
